# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, execs_so_far
1440749382, 0, 3668, 26993, 26585, 6593, 100.00%, 76, 500, 5, 173.54, 37619366
1440749418, 0, 3668, 26994, 26586, 6593, 100.00%, 76, 500, 5, 177.55, 37625991
1440749560, 0, 3668, 26995, 26587, 6593, 100.00%, 76, 500, 5, 202.70, 37653877
1440749626, 0, 3668, 26996, 26588, 6593, 100.00%, 76, 500, 5, 207.61, 37667538
1440749646, 0, 3668, 26997, 26589, 6593, 100.00%, 76, 500, 5, 201.82, 37671694
1440749702, 0, 3668, 26998, 26590, 6593, 100.00%, 76, 500, 5, 206.19, 37682918
1440749779, 0, 3668, 26999, 26591, 6593, 100.00%, 76, 500, 5, 200.21, 37698680
1440749794, 0, 3668, 27000, 26592, 6593, 100.00%, 76, 500, 5, 204.80, 37701782
1440749809, 0, 3668, 27001, 26593, 6593, 100.00%, 76, 500, 5, 207.82, 37704946
1440749824, 0, 3668, 27002, 26594, 6593, 100.00%, 76, 500, 5, 204.54, 37708102
1440749905, 0, 3668, 27003, 26595, 6593, 100.00%, 76, 500, 5, 205.62, 37725058
1440749971, 0, 3668, 27005, 26597, 6593, 100.00%, 76, 500, 5, 198.55, 37738646
1440750083, 0, 3668, 27006, 26598, 6593, 100.00%, 76, 500, 5, 209.70, 37761754
1440750128, 0, 3668, 27007, 26599, 6593, 100.00%, 76, 500, 5, 202.07, 37771186
1440750133, 0, 3673, 27007, 26598, 6593, 100.00%, 76, 500, 5, 67.70, 37771773
1440750185, 0, 3684, 27008, 26598, 6592, 100.00%, 76, 500, 5, 155.32, 37774932
1440750231, 0, 3691, 27008, 26597, 6592, 100.00%, 76, 500, 5, 164.32, 37785555
1440750297, 0, 3698, 27008, 26596, 6591, 100.00%, 76, 500, 5, 191.84, 37796814
1440750373, 0, 3705, 27008, 26595, 6590, 100.00%, 76, 500, 5, 150.02, 37811006
1440750439, 0, 3726, 27008, 26594, 6589, 100.00%, 76, 500, 5, 188.93, 37822148
1440750521, 0, 3735, 27008, 26593, 6588, 100.00%, 76, 500, 5, 159.23, 37836187
1440750607, 0, 3744, 27008, 26592, 6587, 100.00%, 76, 500, 5, 139.63, 37850303
1440750688, 0, 3748, 27008, 26591, 6586, 100.00%, 76, 500, 5, 151.72, 37864309
1440750769, 0, 3764, 27008, 26590, 6585, 100.00%, 76, 500, 5, 150.20, 37878216
1440750840, 0, 3778, 27008, 26589, 6584, 100.00%, 76, 500, 5, 170.87, 37891851
1440750911, 0, 3790, 27008, 26588, 6583, 100.00%, 76, 500, 5, 158.39, 37905653
1440751083, 0, 3794, 27008, 26587, 6582, 100.00%, 76, 500, 5, 180.10, 37929071
1440751164, 0, 3799, 27008, 26586, 6581, 100.00%, 76, 500, 5, 207.91, 37944481
1440751241, 0, 3800, 27008, 26585, 6580, 100.00%, 76, 500, 5, 170.08, 37958963
1440751307, 0, 3805, 27008, 26584, 6579, 100.00%, 76, 500, 5, 214.09, 37972095
1440751378, 0, 3809, 27008, 26583, 6578, 100.00%, 76, 500, 5, 198.60, 37985943
1440751449, 0, 3814, 27008, 26582, 6578, 100.00%, 76, 500, 5, 216.37, 37999682
1440751530, 0, 3816, 27008, 26581, 6577, 100.00%, 76, 500, 5, 164.05, 38013866
1440751591, 0, 3816, 27009, 26582, 6577, 100.00%, 76, 500, 5, 227.16, 38025562
1440751642, 0, 3823, 27009, 26581, 6576, 100.00%, 76, 500, 5, 216.97, 38037391
1440751714, 0, 3825, 27009, 26580, 6575, 100.00%, 76, 500, 5, 222.27, 38051196
1440751744, 0, 3825, 27010, 26581, 6575, 100.00%, 76, 500, 5, 178.89, 38055469
1440751790, 0, 3833, 27010, 26580, 6574, 100.00%, 76, 500, 5, 139.28, 38065483
1440751846, 0, 3833, 27010, 26580, 6574, 100.00%, 77, 500, 5, 167.41, 38071369
1440751851, 0, 3833, 27010, 26580, 6574, 100.00%, 78, 500, 5, 188.58, 38072353
1440751861, 0, 3833, 27011, 26581, 6574, 100.00%, 78, 500, 5, 176.05, 38074226
1440751922, 0, 3837, 27011, 26580, 6573, 100.00%, 78, 500, 5, 171.80, 38085925
1440751943, 0, 3837, 27012, 26581, 6573, 100.00%, 78, 500, 5, 149.14, 38088992
1440752014, 0, 3840, 27012, 26580, 6573, 100.00%, 78, 500, 5, 164.48, 38102707
1440752085, 0, 3841, 27012, 26579, 6572, 100.00%, 78, 500, 5, 172.05, 38116463
1440752101, 0, 3841, 27013, 26580, 6572, 100.00%, 78, 500, 5, 144.30, 38118688
1440752111, 0, 3841, 27014, 26581, 6572, 100.00%, 78, 500, 5, 145.83, 38120180
1440752137, 0, 3841, 27015, 26582, 6572, 100.00%, 78, 500, 5, 145.03, 38123931
1440752157, 0, 3841, 27016, 26583, 6572, 100.00%, 78, 500, 5, 145.14, 38126908
1440752193, 0, 3841, 27017, 26584, 6572, 100.00%, 78, 500, 5, 189.27, 38133093
1440752234, 0, 3841, 27018, 26585, 6572, 100.00%, 78, 500, 5, 187.83, 38140813
1440752285, 0, 3841, 27019, 26586, 6572, 100.00%, 78, 500, 5, 187.80, 38150507
1440752321, 0, 3841, 27020, 26587, 6572, 100.00%, 78, 500, 5, 186.50, 38157201
1440752336, 0, 3841, 27021, 26588, 6572, 100.00%, 78, 500, 5, 188.73, 38160127
1440752367, 0, 3841, 27022, 26589, 6572, 100.00%, 78, 500, 5, 184.41, 38165767
1440752413, 0, 3841, 27023, 26590, 6572, 100.00%, 78, 500, 5, 185.43, 38173671
1440752419, 0, 3841, 27024, 26591, 6572, 100.00%, 78, 500, 5, 186.91, 38174605
1440752486, 0, 3841, 27025, 26592, 6572, 100.00%, 78, 500, 5, 186.21, 38187144
1440752517, 0, 3841, 27026, 26593, 6572, 100.00%, 78, 500, 5, 186.64, 38192973
1440752522, 0, 3841, 27027, 26594, 6572, 100.00%, 78, 500, 5, 183.48, 38193934
1440752547, 0, 3841, 27029, 26596, 6572, 100.00%, 78, 500, 5, 190.57, 38198805
1440752558, 0, 3841, 27030, 26597, 6572, 100.00%, 78, 500, 5, 185.62, 38200756
1440752568, 0, 3841, 27031, 26598, 6572, 100.00%, 78, 500, 5, 187.36, 38202644
1440752573, 0, 3841, 27032, 26599, 6572, 100.00%, 78, 500, 5, 191.08, 38203620
1440752594, 0, 3841, 27033, 26600, 6572, 100.00%, 78, 500, 5, 186.06, 38207518
1440752758, 0, 3841, 27034, 26601, 6572, 100.00%, 78, 500, 5, 180.49, 38238533
1440752768, 0, 3841, 27035, 26602, 6572, 100.00%, 78, 500, 5, 185.64, 38240463
1440752927, 0, 3841, 27036, 26603, 6572, 100.00%, 78, 500, 5, 190.19, 38270587
1440752932, 0, 3841, 27037, 26604, 6572, 100.00%, 78, 500, 5, 193.33, 38271551
1440752963, 0, 3841, 27038, 26605, 6572, 100.00%, 78, 500, 5, 188.71, 38277294
1440752968, 0, 3841, 27039, 26606, 6572, 100.00%, 78, 500, 5, 190.32, 38278253
1440753029, 0, 3849, 27039, 26605, 6580, 100.00%, 78, 500, 5, 160.17, 38289751
1440753101, 0, 3850, 27039, 26604, 6579, 100.00%, 78, 500, 5, 192.17, 38303586
1440753172, 0, 3866, 27039, 26603, 6578, 100.00%, 78, 500, 5, 179.48, 38317438
1440753243, 0, 3870, 27039, 26602, 6577, 100.00%, 78, 500, 5, 177.71, 38331285
1440753314, 0, 3872, 27039, 26601, 6576, 100.00%, 78, 500, 5, 171.32, 38344880
1440753406, 0, 3877, 27039, 26600, 6575, 100.00%, 78, 500, 5, 207.80, 38360154
1440753477, 0, 3898, 27039, 26599, 6574, 100.00%, 78, 500, 5, 221.96, 38374045
1440753549, 0, 3899, 27039, 26598, 6574, 100.00%, 78, 500, 5, 191.93, 38388001
1440753620, 0, 3900, 27039, 26597, 6573, 100.00%, 78, 500, 5, 215.52, 38401829
1440753701, 0, 3904, 27039, 26596, 6572, 100.00%, 78, 500, 5, 171.01, 38417890
1440753772, 0, 3915, 27039, 26595, 6571, 100.00%, 78, 500, 5, 164.21, 38431706
1440753843, 0, 3932, 27039, 26594, 6570, 100.00%, 78, 500, 5, 165.08, 38445615
1440753915, 0, 3936, 27039, 26593, 6569, 100.00%, 78, 500, 5, 172.89, 38459420
1440753991, 0, 3964, 27039, 26592, 6568, 100.00%, 78, 500, 5, 166.09, 38473418
1440754062, 0, 3990, 27039, 26591, 6567, 100.00%, 78, 500, 5, 173.95, 38487299
1440754093, 0, 3990, 27040, 26592, 6567, 100.00%, 78, 500, 5, 156.12, 38491953
1440754154, 0, 4016, 27040, 26591, 6566, 100.00%, 78, 500, 5, 146.38, 38503928
1440754205, 0, 4016, 27041, 26592, 6566, 100.00%, 78, 500, 5, 211.59, 38511062
1440754281, 0, 4019, 27041, 26591, 6565, 100.00%, 78, 500, 5, 180.49, 38528003
1440754353, 0, 4035, 27041, 26590, 6564, 100.00%, 78, 500, 5, 223.87, 38541817
1440754424, 0, 4038, 27041, 26589, 6563, 100.00%, 78, 500, 5, 222.11, 38555708
1440754501, 0, 4041, 27041, 26588, 6563, 100.00%, 78, 500, 5, 165.53, 38570213
1440754572, 0, 4042, 27041, 26587, 6562, 100.00%, 78, 500, 5, 159.55, 38583915
1440754644, 0, 4043, 27041, 26586, 6561, 100.00%, 78, 500, 5, 166.18, 38597714
1440754715, 0, 4044, 27041, 26585, 6560, 100.00%, 78, 500, 5, 156.46, 38611530
1440754792, 0, 4045, 27041, 26584, 6559, 100.00%, 78, 500, 5, 156.52, 38625366
1440754863, 0, 4049, 27041, 26583, 6558, 100.00%, 78, 500, 5, 161.89, 38639173
1440754934, 0, 4080, 27041, 26582, 6557, 100.00%, 78, 500, 5, 155.07, 38652940
1440755042, 0, 4101, 27041, 26581, 6556, 100.00%, 78, 500, 5, 173.72, 38669782
1440755164, 0, 4103, 27041, 26580, 6555, 100.00%, 78, 500, 5, 158.43, 38686775
1440755246, 0, 4104, 27041, 26579, 6554, 100.00%, 78, 500, 5, 140.71, 38700871
1440755337, 0, 4124, 27041, 26578, 6553, 100.00%, 78, 500, 5, 146.74, 38715906
1440755418, 0, 4130, 27041, 26577, 6552, 100.00%, 78, 500, 5, 138.57, 38729856
1440755499, 0, 4136, 27041, 26576, 6551, 100.00%, 78, 500, 5, 170.76, 38744031
1440755555, 0, 4144, 27041, 26575, 6550, 100.00%, 78, 500, 5, 184.91, 38755962
1440755636, 0, 4211, 27041, 26574, 6549, 100.00%, 78, 500, 5, 164.75, 38770022
1440755672, 0, 4211, 27042, 26575, 6549, 100.00%, 78, 500, 5, 186.84, 38774676
1440755717, 0, 4211, 27043, 26576, 6549, 100.00%, 78, 500, 5, 199.44, 38784124
1440755864, 0, 4227, 27043, 26575, 6548, 100.00%, 78, 500, 5, 133.53, 38814187
1440755940, 0, 4236, 27043, 26574, 6547, 100.00%, 78, 500, 5, 200.66, 38827722
1440756011, 0, 4248, 27043, 26573, 6546, 100.00%, 78, 500, 5, 139.82, 38841546
1440756097, 0, 4252, 27043, 26572, 6545, 100.00%, 78, 500, 5, 175.48, 38855951
1440756179, 0, 4264, 27043, 26571, 6544, 100.00%, 78, 500, 5, 165.88, 38870078
1440756189, 0, 4264, 27045, 26573, 6544, 100.00%, 78, 500, 5, 140.59, 38871519
1440756220, 0, 4264, 27046, 26574, 6544, 100.00%, 78, 500, 5, 124.93, 38875665
1440756235, 0, 4264, 27047, 26575, 6544, 100.00%, 78, 500, 5, 159.72, 38877906
1440756317, 0, 4264, 27049, 26577, 6544, 100.00%, 78, 500, 5, 174.17, 38892532
1440756332, 0, 4264, 27051, 26579, 6544, 100.00%, 78, 500, 5, 178.34, 38895248
1440756357, 0, 4264, 27052, 26580, 6544, 100.00%, 78, 500, 5, 181.13, 38899797
1440756388, 0, 4264, 27053, 26581, 6544, 100.00%, 78, 500, 5, 177.50, 38905228
1440756567, 0, 4264, 27054, 26582, 6544, 100.00%, 78, 500, 5, 175.10, 38937668
1440756593, 0, 4264, 27055, 26583, 6544, 100.00%, 78, 500, 5, 179.01, 38942211
1440756618, 0, 4264, 27056, 26584, 6544, 100.00%, 78, 500, 5, 174.24, 38946784
1440756634, 0, 4264, 27057, 26585, 6544, 100.00%, 78, 500, 5, 174.11, 38949546
1440756695, 0, 4264, 27058, 26586, 6544, 100.00%, 78, 500, 5, 174.53, 38960489
1440756771, 0, 4264, 27059, 26587, 6544, 100.00%, 78, 500, 5, 172.76, 38974251
1440756776, 0, 4264, 27060, 26588, 6544, 100.00%, 78, 500, 5, 178.39, 38975164
1440756924, 0, 4264, 27061, 26589, 6544, 100.00%, 78, 500, 5, 178.70, 39002048
1440756934, 0, 4264, 27062, 26590, 6544, 100.00%, 78, 500, 5, 174.22, 39003843
1440756975, 0, 4264, 27063, 26591, 6544, 100.00%, 78, 500, 5, 178.70, 39011275
1440757123, 0, 4272, 27063, 26590, 6549, 100.00%, 78, 500, 5, 156.94, 39037867
1440757235, 0, 4273, 27063, 26589, 6549, 100.00%, 78, 500, 5, 164.06, 39054574
1440757316, 0, 4295, 27063, 26588, 6548, 100.00%, 78, 500, 5, 171.70, 39068528
1440757397, 0, 4296, 27063, 26587, 6547, 100.00%, 78, 500, 5, 171.87, 39082533
1440757468, 0, 4298, 27063, 26586, 6546, 100.00%, 78, 500, 5, 180.44, 39096114
1440757571, 0, 4299, 27063, 26585, 6545, 100.00%, 78, 500, 5, 192.33, 39113094
1440757618, 0, 4299, 27064, 26586, 6545, 100.00%, 78, 500, 5, 129.95, 39119248
1440757674, 0, 4318, 27064, 26585, 6544, 100.00%, 78, 500, 5, 165.36, 39129597
1440757761, 0, 4331, 27064, 26584, 6543, 100.00%, 78, 500, 5, 164.27, 39143641
1440757837, 0, 4336, 27064, 26583, 6542, 100.00%, 78, 500, 5, 140.42, 39157428
1440757918, 0, 4338, 27064, 26582, 6541, 100.00%, 78, 500, 5, 186.19, 39171259
1440758005, 0, 4348, 27064, 26581, 6540, 100.00%, 78, 500, 5, 138.46, 39185322
1440758202, 0, 4351, 27064, 26580, 6539, 100.00%, 78, 500, 5, 145.34, 39209466
1440758294, 0, 4356, 27064, 26579, 6538, 100.00%, 78, 500, 5, 171.48, 39224327
1440758361, 0, 4356, 27065, 26580, 6538, 100.00%, 78, 500, 5, 198.92, 39235822
1440758422, 0, 4366, 27065, 26579, 6537, 100.00%, 78, 500, 5, 145.94, 39248085
1440758518, 0, 4368, 27065, 26578, 6536, 100.00%, 78, 500, 5, 196.36, 39263390
1440758609, 0, 4369, 27065, 26577, 6535, 100.00%, 78, 500, 5, 155.81, 39278851
1440758681, 0, 4378, 27066, 26577, 6534, 100.00%, 78, 500, 5, 168.86, 39292793
1440758686, 0, 4378, 27067, 26578, 6534, 100.00%, 78, 500, 5, 151.32, 39293554
1440758795, 0, 4378, 27068, 26579, 6534, 100.00%, 78, 500, 5, 183.76, 39311120
1440758820, 0, 4378, 27069, 26580, 6534, 100.00%, 78, 500, 5, 185.63, 39315972
1440758851, 0, 4378, 27070, 26581, 6534, 100.00%, 78, 500, 5, 190.64, 39321913
1440758877, 0, 4378, 27071, 26582, 6534, 100.00%, 78, 500, 5, 195.17, 39326879
1440758933, 0, 4378, 27072, 26583, 6534, 100.00%, 78, 500, 5, 190.60, 39337512
1440759000, 0, 4378, 27072, 26583, 6534, 100.00%, 79, 500, 5, 188.37, 39350316
1440759035, 0, 4378, 27073, 26584, 6534, 100.00%, 79, 500, 5, 186.87, 39357187
1440759128, 0, 4378, 27075, 26586, 6534, 100.00%, 79, 500, 5, 187.53, 39374979
1440759252, 0, 4378, 27076, 26587, 6534, 100.00%, 79, 500, 5, 186.64, 39398692
1440759339, 0, 4378, 27077, 26588, 6534, 100.00%, 79, 500, 5, 188.56, 39415451
1440759473, 0, 4378, 27078, 26589, 6534, 100.00%, 79, 500, 5, 187.98, 39441153
1440759493, 0, 4378, 27079, 26590, 6534, 100.00%, 79, 500, 5, 187.14, 39445027
1440759555, 0, 4378, 27080, 26591, 6534, 100.00%, 79, 500, 5, 191.78, 39456818
1440759591, 0, 4382, 27080, 26590, 6537, 100.00%, 79, 500, 5, 175.73, 39463691
1440759658, 0, 4384, 27080, 26589, 6536, 100.00%, 79, 500, 5, 179.01, 39477519
1440759759, 0, 4420, 27080, 26588, 6535, 100.00%, 79, 500, 5, 162.09, 39494532
1440759825, 0, 4438, 27080, 26587, 6534, 100.00%, 79, 500, 5, 229.25, 39507721
1440759902, 0, 4451, 27080, 26586, 6533, 100.00%, 79, 500, 5, 149.10, 39522195
1440759988, 0, 4452, 27080, 26585, 6533, 100.00%, 79, 500, 5, 196.73, 39537451
1440760086, 0, 4454, 27080, 26584, 6532, 100.00%, 79, 500, 5, 148.06, 39553133
1440760101, 0, 4454, 27081, 26585, 6532, 100.00%, 79, 500, 5, 119.31, 39554956
1440760162, 0, 4454, 27082, 26586, 6532, 100.00%, 79, 500, 5, 112.91, 39561911
1440760234, 0, 4458, 27082, 26585, 6532, 100.00%, 79, 500, 5, 163.57, 39573585
1440760244, 0, 4458, 27083, 26586, 6532, 100.00%, 79, 500, 5, 116.81, 39574729
1440760269, 0, 4458, 27084, 26587, 6532, 100.00%, 79, 500, 5, 111.84, 39577664
1440760274, 0, 4458, 27085, 26588, 6532, 100.00%, 79, 500, 5, 112.14, 39578229
1440760335, 0, 4458, 27088, 26591, 6532, 100.00%, 79, 500, 5, 111.44, 39585014
1440760345, 0, 4458, 27089, 26592, 6532, 100.00%, 79, 500, 5, 111.49, 39586159
1440760421, 0, 4458, 27090, 26593, 6532, 100.00%, 79, 500, 5, 135.26, 39594925
1440760488, 0, 4463, 27090, 26592, 6532, 100.00%, 79, 500, 5, 131.67, 39604870
1440760595, 0, 4473, 27090, 26591, 6531, 100.00%, 79, 500, 5, 166.30, 39621442
1440760697, 0, 4480, 27090, 26590, 6531, 100.00%, 79, 500, 5, 150.00, 39638435
1440760799, 0, 4484, 27090, 26589, 6530, 100.00%, 79, 500, 5, 178.41, 39654672
1440760870, 0, 4487, 27090, 26588, 6529, 100.00%, 79, 500, 5, 197.85, 39668435
1440760976, 0, 4493, 27090, 26587, 6528, 100.00%, 79, 500, 5, 173.72, 39685085
1440761053, 0, 4495, 27090, 26586, 6527, 100.00%, 79, 500, 5, 169.57, 39699213
1440761145, 0, 4503, 27090, 26585, 6526, 100.00%, 79, 500, 5, 192.81, 39716488
1440761217, 0, 4510, 27090, 26584, 6525, 100.00%, 79, 500, 5, 215.30, 39730319
1440761318, 0, 4514, 27090, 26583, 6524, 100.00%, 79, 500, 5, 207.78, 39747172
1440761390, 0, 4525, 27090, 26582, 6523, 100.00%, 79, 500, 5, 220.19, 39760989
1440761466, 0, 4527, 27090, 26581, 6523, 100.00%, 79, 500, 5, 152.65, 39775251
1440761568, 0, 4536, 27090, 26580, 6522, 100.00%, 79, 500, 5, 205.04, 39792113
1440761634, 0, 4541, 27090, 26579, 6521, 100.00%, 79, 500, 5, 178.30, 39806283
1440761706, 0, 4579, 27090, 26578, 6520, 100.00%, 79, 500, 5, 166.51, 39820187
1440761777, 0, 4585, 27090, 26577, 6519, 100.00%, 79, 500, 5, 210.13, 39834188
1440761849, 0, 4592, 27090, 26576, 6518, 100.00%, 79, 500, 5, 194.47, 39850347
1440761941, 0, 4604, 27090, 26575, 6517, 100.00%, 79, 500, 5, 200.27, 39867636
1440761986, 0, 4612, 27090, 26574, 6516, 100.00%, 79, 500, 5, 236.53, 39878957
1440762037, 0, 4636, 27090, 26573, 6515, 100.00%, 79, 500, 5, 206.37, 39891148
1440762073, 0, 4636, 27091, 26574, 6515, 100.00%, 79, 500, 5, 210.87, 39899160
1440762134, 0, 4651, 27091, 26573, 6514, 100.00%, 79, 500, 5, 187.43, 39912768
1440762164, 0, 4651, 27092, 26574, 6514, 100.00%, 79, 500, 5, 221.76, 39919243
1440762169, 0, 4651, 27094, 26576, 6514, 100.00%, 79, 500, 5, 215.18, 39920323
1440762184, 0, 4651, 27095, 26577, 6514, 100.00%, 79, 500, 5, 213.18, 39923663
1440762195, 0, 4651, 27096, 26578, 6514, 100.00%, 79, 500, 5, 220.76, 39925915
1440762205, 0, 4651, 27097, 26579, 6514, 100.00%, 79, 500, 5, 219.42, 39928191
1440762271, 0, 4651, 27098, 26580, 6514, 100.00%, 79, 500, 5, 225.06, 39943251
1440762287, 0, 4651, 27099, 26581, 6514, 100.00%, 79, 500, 5, 223.15, 39946630
1440762363, 0, 4651, 27100, 26582, 6514, 100.00%, 79, 500, 5, 225.09, 39964174
1440762383, 0, 4651, 27101, 26583, 6514, 100.00%, 79, 500, 5, 222.69, 39968806
1440762414, 0, 4651, 27102, 26584, 6514, 100.00%, 79, 500, 5, 224.57, 39975962
1440762419, 0, 4651, 27103, 26585, 6514, 100.00%, 79, 500, 5, 225.27, 39977090
1440762501, 0, 4651, 27104, 26586, 6514, 100.00%, 79, 500, 5, 232.21, 39996212
1440762537, 0, 4651, 27105, 26587, 6514, 100.00%, 79, 500, 5, 229.51, 40004550
1440762547, 0, 4651, 27106, 26588, 6514, 100.00%, 79, 500, 5, 229.11, 40006918
1440762573, 0, 4651, 27108, 26590, 6514, 100.00%, 79, 500, 5, 228.37, 40012842
1440762778, 0, 4651, 27109, 26591, 6514, 100.00%, 79, 500, 5, 227.01, 40060630
1440762814, 0, 4651, 27110, 26592, 6514, 100.00%, 79, 500, 5, 227.72, 40068906
1440762840, 0, 4656, 27111, 26592, 6516, 100.00%, 79, 500, 5, 177.18, 40074804
1440762845, 0, 4656, 27112, 26593, 6516, 100.00%, 79, 500, 5, 159.01, 40075590
1440762865, 0, 4656, 27113, 26594, 6516, 100.00%, 79, 500, 5, 218.60, 40079412
1440762947, 0, 4660, 27113, 26593, 6516, 100.00%, 79, 500, 5, 200.59, 40097792
1440763018, 0, 4662, 27113, 26592, 6515, 100.00%, 79, 500, 5, 181.36, 40111972
1440763069, 0, 4689, 27113, 26591, 6514, 100.00%, 79, 500, 5, 212.24, 40123560
1440763121, 0, 4698, 27113, 26590, 6514, 100.00%, 79, 500, 5, 212.26, 40135182
1440763177, 0, 4699, 27113, 26589, 6513, 100.00%, 79, 500, 5, 188.71, 40147557
1440763228, 0, 4699, 27114, 26590, 6513, 100.00%, 79, 500, 5, 230.04, 40159374
1440763269, 0, 4703, 27114, 26589, 6512, 100.00%, 79, 500, 5, 208.45, 40168883
1440763325, 0, 4710, 27114, 26588, 6511, 100.00%, 79, 500, 5, 222.87, 40180713
1440763376, 0, 4711, 27114, 26587, 6510, 100.00%, 79, 500, 5, 205.90, 40192479
1440763427, 0, 4711, 27114, 26587, 6510, 100.00%, 80, 500, 5, 176.88, 40200477
1440763473, 0, 4714, 27114, 26586, 6509, 100.00%, 80, 500, 5, 169.51, 40208485
1440763478, 0, 4714, 27115, 26587, 6509, 100.00%, 80, 500, 5, 159.24, 40209293
1440763529, 0, 4727, 27115, 26586, 6508, 100.00%, 80, 500, 5, 193.01, 40220787
1440763554, 0, 4727, 27116, 26587, 6508, 100.00%, 80, 500, 5, 224.72, 40225632
1440763559, 0, 4727, 27117, 26588, 6508, 100.00%, 80, 500, 5, 217.41, 40226728
1440763580, 0, 4727, 27118, 26589, 6508, 100.00%, 80, 500, 5, 209.89, 40231236
1440763686, 0, 4727, 27119, 26590, 6508, 100.00%, 80, 500, 5, 224.68, 40255116
1440763722, 0, 4727, 27120, 26591, 6508, 100.00%, 80, 500, 5, 219.71, 40263200
1440763732, 0, 4727, 27121, 26592, 6508, 100.00%, 80, 500, 5, 208.20, 40265440
1440763748, 0, 4727, 27122, 26593, 6508, 100.00%, 80, 500, 5, 221.29, 40268808
1440763773, 0, 4727, 27123, 26594, 6508, 100.00%, 80, 500, 5, 221.37, 40274444
1440763778, 0, 4727, 27124, 26595, 6508, 100.00%, 80, 500, 5, 210.84, 40275496
1440763829, 0, 4727, 27125, 26596, 6508, 100.00%, 80, 500, 5, 214.08, 40286732
1440763865, 0, 4727, 27126, 26597, 6508, 100.00%, 80, 500, 5, 220.63, 40294778
1440763875, 0, 4727, 27127, 26598, 6508, 100.00%, 80, 500, 5, 217.36, 40296964
1440763920, 0, 4727, 27128, 26599, 6508, 100.00%, 80, 500, 5, 223.94, 40307064
1440763930, 0, 4727, 27131, 26602, 6508, 100.00%, 80, 500, 5, 199.49, 40309126
1440764011, 0, 4727, 27132, 26603, 6508, 100.00%, 80, 500, 5, 217.38, 40327208
1440764062, 0, 4727, 27133, 26604, 6508, 100.00%, 80, 500, 5, 216.50, 40338504
1440764082, 0, 4727, 27134, 26605, 6508, 100.00%, 80, 500, 5, 219.84, 40342992
1440764123, 0, 4727, 27135, 26606, 6508, 100.00%, 80, 500, 5, 215.85, 40352012
1440764159, 0, 4727, 27136, 26607, 6508, 100.00%, 80, 500, 5, 224.42, 40359976
1440764164, 0, 4727, 27137, 26608, 6508, 100.00%, 80, 500, 5, 216.37, 40361052
1440764179, 0, 4727, 27138, 26609, 6508, 100.00%, 80, 500, 5, 213.35, 40364458
1440764205, 0, 4727, 27139, 26610, 6508, 100.00%, 80, 500, 5, 221.38, 40370078
1440764266, 0, 4742, 27139, 26609, 6506, 100.00%, 80, 500, 5, 210.62, 40383818
1440764343, 0, 4745, 27140, 26609, 6505, 100.00%, 80, 500, 5, 173.75, 40398090
1440764348, 0, 4745, 27142, 26611, 6505, 100.00%, 80, 500, 5, 156.41, 40398834
1440764353, 0, 4745, 27144, 26613, 6505, 100.00%, 80, 500, 5, 197.59, 40399900
1440764394, 0, 4745, 27145, 26614, 6505, 100.00%, 80, 500, 5, 221.91, 40409230
1440764414, 0, 4745, 27146, 26615, 6505, 100.00%, 80, 500, 5, 226.71, 40413834
1440764425, 0, 4745, 27147, 26616, 6505, 100.00%, 80, 500, 5, 223.46, 40416190
1440764440, 0, 4745, 27148, 26617, 6505, 100.00%, 80, 500, 5, 225.02, 40419622
1440764451, 0, 4745, 27149, 26618, 6505, 100.00%, 80, 500, 5, 222.75, 40421990
1440764461, 0, 4745, 27150, 26619, 6505, 100.00%, 80, 500, 5, 224.24, 40424274
1440764466, 0, 4745, 27151, 26620, 6505, 100.00%, 80, 500, 5, 221.45, 40425382
1440764481, 0, 4745, 27152, 26621, 6505, 100.00%, 80, 500, 5, 221.87, 40428846
1440764496, 0, 4745, 27153, 26622, 6505, 100.00%, 80, 500, 5, 226.21, 40432294
1440764511, 0, 4745, 27154, 26623, 6505, 100.00%, 80, 500, 5, 228.50, 40435738
1440764526, 0, 4745, 27155, 26624, 6505, 100.00%, 80, 500, 5, 227.74, 40439214
1440764562, 0, 4745, 27156, 26625, 6505, 100.00%, 80, 500, 5, 224.41, 40447354
1440764567, 0, 4745, 27157, 26626, 6505, 100.00%, 80, 500, 5, 225.16, 40448494
1440764593, 0, 4745, 27158, 26627, 6505, 100.00%, 80, 500, 5, 226.71, 40454366
1440764598, 0, 4745, 27159, 26628, 6505, 100.00%, 80, 500, 5, 219.03, 40455506
1440764608, 0, 4745, 27160, 26629, 6505, 100.00%, 80, 500, 5, 225.87, 40457822
1440764613, 0, 4745, 27161, 26630, 6505, 100.00%, 80, 500, 5, 226.85, 40458994
1440764624, 0, 4745, 27162, 26631, 6505, 100.00%, 80, 500, 5, 223.71, 40461306
1440764639, 0, 4745, 27163, 26632, 6505, 100.00%, 80, 500, 5, 229.12, 40464842
1440764715, 0, 4745, 27164, 26633, 6505, 100.00%, 80, 500, 5, 223.09, 40482158
1440764720, 0, 4745, 27165, 26634, 6505, 100.00%, 80, 500, 5, 223.72, 40483266
1440764725, 0, 4745, 27166, 26635, 6505, 100.00%, 80, 500, 5, 220.23, 40484338
1440764751, 0, 4745, 27167, 26636, 6505, 100.00%, 80, 500, 5, 218.01, 40490098
